Link,Name,Address,Phone,Fax,Hotel Email,Hotel Website,Hotel Classification,Commission,Rooms,Rates,Overview Text,Year Built,Year Last Renovated,Chain,Chain Website,Discounts offered,Image URLs
https://www.travelweekly.com/Hotels/London/Travelodge-London-Aldgate-East-Hotel-p3651661,Travelodge London Aldgate East Hotel,"6-13 Chamber Street, London, England E1 8BL",44 871-984-6406,44 207-481-3914,N/A,http://www.travelodge.co.uk/hotels/355/London-Central-Aldgate-East-hotel,2 Tourist Class,10%,69,$135 - $135,N/A,N/A,2013,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,Travel Agents,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103822/photos/65007639_XL/Travelodge-London-Aldgate-East-Hotel-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103822/photos/67740553_XL/Travelodge-London-Aldgate-East-Hotel-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103822/photos/67740665_XL/Travelodge-London-Aldgate-East-Hotel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103822/photos/67740667_XL/Travelodge-London-Aldgate-East-Hotel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Balham-p4556608,Travelodge London Balham,"177 Balham High Road, London, England SW12 9BX",44 871-984-6269,44 208-675-8298,N/A,https://www.travelodge.co.uk/hotels/555/London-Balham-hotel,2 Tourist Class,10%,-,$95 - $95,N/A,N/A,N/A,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103818/photos/60835786_XL/Travelodge-London-Balham-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103818/photos/65946864_XL/Travelodge-London-Balham-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103818/photos/65946872_XL/Travelodge-London-Balham-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103818/photos/65946880_XL/Travelodge-London-Balham-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Battersea-p52512370,Travelodge London Battersea,"200 York Road Battersea, London, England SW11 3SA",44 871-984-6189,44 207-223-5184,N/A,http://www.travelodge.co.uk/hotels/43/london-battersea-hotel,2 Tourist Class,10%,121,$37 - $244,Motor hotel with modern amenities; guest parking; situated one mile from the Chelsea Football Club.,N/A,2016,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,"Corporate discount, Government/ Military discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103820/photos/60835746_XL/Travelodge-London-Battersea-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103820/photos/64651748_XL/Travelodge-London-Battersea-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103820/photos/64651740_XL/Travelodge-London-Battersea-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103820/photos/89284199_XL/Travelodge-London-Battersea-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Cricklewood-p4311818,Travelodge London Cricklewood,"Cricklewood Broadway, London, England NW2 3DU",44 871-984-6496,44 208-438-9666,N/A,https://www.travelodge.co.uk/hotels/528/London-Cricklewood-hotel,2 Tourist Class,10%,-,$70 - $84,N/A,N/A,N/A,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103836/photos/65078441_XL/Travelodge-London-Cricklewood-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103836/photos/74647549_XL/Travelodge-London-Cricklewood-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103836/photos/74647541_XL/Travelodge-London-Cricklewood-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103836/photos/75187838_XL/Travelodge-London-Cricklewood-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Crystal-Palace-p4548242,Travelodge London Crystal Palace,"61-63 Croydon Rd, Yeoman House, London, England SE20 7TS",44 871-984-6507,44 208-778-5597,N/A,https://www.travelodge.co.uk/hotels/538/London-Crystal-Palace-hotel,2 Tourist Class,10%,-,$73 - $73,N/A,N/A,N/A,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103837/photos/60835216_XL/Travelodge-London-Crystal-Palace-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103837/photos/89050649_XL/Travelodge-London-Crystal-Palace-Lobby.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103837/photos/78547949_XL/Travelodge-London-Crystal-Palace-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103837/photos/78547063_XL/Travelodge-London-Crystal-Palace-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Liverpool-Street-p6624682,Travelodge London Liverpool Street,"1 Harrow Pl, London, England E1 7DB",44 871-984-6190,44 207-929-1153,N/A,https://www.travelodge.co.uk/hotels/44/London-Central-Liverpool-Street-hotel,2 Tourist Class,10%,142,-,Hotel offering modern accommodations & amenities; situated in the London Congested Zone; easy access to central London.,2000,2006,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103858/photos/65979436_XL/Travelodge-London-Liverpool-Street-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103858/photos/83175181_XL/Travelodge-London-Liverpool-Street-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103858/photos/83175197_XL/Travelodge-London-Liverpool-Street-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103858/photos/83175191_XL/Travelodge-London-Liverpool-Street-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Park-Royal-Hotel-p3715382,Travelodge London Park Royal Hotel,"614 Western Avenue, London, England W3 0TE",44 871-984-6195,44 20-8752-1134,londonparkroyal.mgr@travelodge.co.uk,http://www.travelodge.co.uk/hotels/50/london-park-royal-hotel,2 Tourist Class,10%,64,$73 - $77,Motor hotel with modern amenities & accommodations is situated on the A40 direction Central London.,N/A,N/A,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,Government/ Military discount,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103860/photos/60836936_XL/Travelodge-London-Park-Royal-Hotel-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103860/photos/76282177_XL/Travelodge-London-Park-Royal-Hotel-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103860/photos/76282185_XL/Travelodge-London-Park-Royal-Hotel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103860/photos/76282195_XL/Travelodge-London-Park-Royal-Hotel-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/London/Travelodge-London-Snaresbrook-p5658201,Travelodge London Snaresbrook,"73 Hollybush Hill Snaresbrook, London, England E11 1PE",44 871-559-1845,44 208-989-6225,N/A,https://www.travelodge.co.uk/hotels/483/London-Snaresbrook-hotel,2 Tourist Class,10%,-,$129 - $129,N/A,N/A,N/A,Travelodge Hotels LTD UK,http://www.travelodge.co.uk,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103865/photos/64726248_XL/Travelodge-London-Snaresbrook-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103865/photos/67650025_XL/Travelodge-London-Snaresbrook-Room.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103865/photos/67650027_XL/Travelodge-London-Snaresbrook-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/103865/photos/67650021_XL/Travelodge-London-Snaresbrook-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Manzanillo-Mexico/Hotel-Colonial-p59663415,Hotel Colonial,"Francisco Gonzalez Bocanegra No 28, Manzanillo, Colima, Mexico 28200",52 314-332-1080,N/A,N/A,https://hotelcolonialmzo.com,Not Yet Rated,-,43,-,N/A,1942,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Manzanillo-Mexico/Hotel-Marbella-p9707924,Hotel Marbella,"Calle Marbella 7, Col Playa Azu, Manzanillo, Colima, Mexico 28218",52 314-333-1103,52 314-333-1222,reservaciones@hotelmarbella.com.mx,http://www.hotelmarbella.com.mx,Not Yet Rated,10%,100,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Hyderabad-India/Treebo-Angel-Park-p51456233,Treebo Angel Park,"10-1-18/3 Beside Golconda Hotel Banjara Hills, Hyderabad, India 500028",N/A,N/A,N/A,https://www.treebo.com/hotels-in-hyderabad/,Not Yet Rated,10%,-,-,N/A,N/A,N/A,Treebo Hotels,https://www.treebo.com,N/A,
https://www.travelweekly.com/Hotels/London/Americana-London-Hotel-p59657101,Americana London Hotel,"172-174 Gloucester Place, London, England NW1 6DY",44 20-7723-1452,44 20-7723-4641,info@americanahotel.co.uk,https://www.americanahotel.co.uk,2 Tourist Class,-,29,$133 - $178,"Georgian terraced house converted to townhouse style hotel - Near Regent's Park. Baker street underground, Madame Tussauds, zoo.",N/A,2006,N/A,N/A,"Corporate discount, Travel Agents 10.0%",
https://www.travelweekly.com/Hotels/London/Amhurst-Hotel-p59659600,Amhurst Hotel,"45-47 Amhurst Park, London, England N16 5DL",44 20-8800-7587,44 20-8802-2484,info@amhursthotel.co.uk,https://www.amhursthotel.com,Not Yet Rated,-,-,$43 - $86,Budget Self Catering Hotel in a comfortable and relaxing atmosphere with in a friendly environmen with clean and quiet rooms.,1995,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Walnut-Creek-CA/Residence-Inn-By-Marriott-Walnut-Creek-p54445390,Residence Inn By Marriott Walnut Creek,"2050 North California Boulevard, Walnut Creek, CA 94596",1 925-433-5215,1 925-433-5234,N/A,https://www.marriott.com/en-us/hotels/oakrw-residence-inn-walnut-creek/overview,5 Limited Service First Class,10%,160,-,N/A,2019,N/A,Residence Inn by Marriott,https://residence-inn.marriott.com/,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/158/506/FVXTKMuKaUS02lwqBgtMA_oakrw-exterior-7895_O/Residence-Inn-By-Marriott-Walnut-Creek-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/158/521/GOtAFf6g0mcbck2G1H2Lg_oakrw-exterior-5826_O/Residence-Inn-By-Marriott-Walnut-Creek-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/158/536/JXXzzhGCMEyzEFluki608w_oakrw-exterior-5825_O/Residence-Inn-By-Marriott-Walnut-Creek-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/158/581/pATzWfG3RkiLme0zDLYFSg_oakrw-front-desk-7904_O/Residence-Inn-By-Marriott-Walnut-Creek-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Walnut-Creek-CA/Walnut-Creek-Marriott-p59665273,Walnut Creek Marriott,"2355 N Main St, Walnut Creek, CA 94596-3547",1 925-934-2000,1 925-934-6374,shawn.romeo@windsorhospitality.com,https://www.marriott.com/en-us/hotels/oakwc-walnut-creek-marriott/overview/,6 First Class,10%,342,$149 - $999,"Six-story Atrium-style Hotel situated in heart of Contra Costa County business & financial district, 2 blocks from BART station.",1987,2016,Marriott International,https://www.marriott.com/marriott/aboutmarriott.mi,"AAA discount, Group discount, Corporate discount, Government/ Military discount, AARP discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/183/318/66/mc-oakwc-walnut-creek-sunset-32754_Classic-Hor_O/Walnut-Creek-Marriott-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/183/318/59/oakwc-exterior-0056-hor-clsc_O/Walnut-Creek-Marriott-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/183/318/74/oakwc-exterior-0057-hor-clsc_O/Walnut-Creek-Marriott-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/183/318/81/oakwc-lobby-0058-hor-clsc_O/Walnut-Creek-Marriott-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Walnut-Creek-OH/Carlisle-Inn-p58250304,Carlisle Inn,"4949 Walnut St, Walnut Creek, OH 44687-0177",1 330-893-3636,1 330-893 3425,N/A,http://www.dhgroup.com/inns/carlisle-inn-walnut-creek,Not Yet Rated,-,52,$275 - $275,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Velden-am-Worthersee-Austria/Streklhof-Hotel-p54503491,Streklhof Hotel,"Streklhofweg 1, Velden am Worthersee, Austria 9220",43 4274-2501,43 4274-2809,hotel@streklhof.at,https://www.streklhof.at,Not Yet Rated,-,38,$61 - $99,N/A,1497,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Long-Island-City-NY/Verve-Hotel-p50681911,Verve Hotel,"40-03 29th St, Long Island City, NY 11101",1 718-786-4545,1 718-786-4554,info@vervehotel.com,N/A,Not Yet Rated,10%,87,-,Conveniently located on the border of Queens & Manhattan with access to multiple train stations within walking distance.,2008,N/A,N/A,N/A,"AAA discount, Corporate discount, Government/ Military discount, AARP discount, Travel Agents, Airline Personnel","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T37/T37152/T37152_EXT_ZB4F3B/Verve-Hotel-Exterior.JPG?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T37/T37152/T37152_LOB_Z02B2E/Verve-Hotel-Lobby.JPG?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T37/T37152/T37152_ROM_Z6FCEB/Verve-Hotel-Room.JPG?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T37/T37152/T37152_MTG_Z431FE/Verve-Hotel-Meeting.JPG?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Long-Jetty-Australia/Allamanda-Retreat-p59275143,Allamanda Retreat,"44 Kitchener Rd, Long Jetty, New South Wales, Australia 2261",61 2-4333-1701,61 2-4333-1702,relax@allamandaretreat.com.au,http://www.allamandaretreat.com.au/,Not Yet Rated,-,23,$91 - $112,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Long-Jetty-Australia/Jetty-Motel-p56768717,Jetty Motel,"353 Central Coast Hwy, Long Jetty, New South Wales, Australia 2261",61 2-4332-1022,61 2-4334-3515,info@jettymotel.com.au,http://www.jettymotel.com.au,Not Yet Rated,-,22,$53 - $53,N/A,N/A,N/A,N/A,N/A,N/A,https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T60/T60517/T60517_ROM_Z26FD1/Jetty-Motel-Room.JPG?tr=w-1100%2Ch-654%2Cfo-auto
https://www.travelweekly.com/Hotels/Long-Lake-NY/Adirondack-Hotel-p59612526,Adirondack Hotel,"1245 Main Street, Route 30N, Long Lake, NY 12847-0355",1 518-624-4700,N/A,adkhotel@frontiernet.net,https://adirondackhotel.com,Not Yet Rated,-,20,$65 - $250,N/A,1914,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Long-Neck-DE/Sea-Esta-Motel-2-Long-Neck-p54595745,Sea Esta Motel 2 - Long Neck,"Route 23 South, Long Neck, DE 19966",1 302-945-5900,1 302-227-5686,infoweb@seaesta.com,https://seaesta.com/room2.html,2 Tourist Class,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Long-Pond-PA/The-Village-At-Pocono-p58370004,The Village At Pocono,"1234 Long Pond Road PO Box 204, Long Pond, PA 18334",1 570-643-8300,1 570-643-8399,info@villageatpocono.com,https://www.villageatpocono.com,Not Yet Rated,10%,56,$90 - $90,N/A,2009,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Long-Sutton-England/Devonshire-Arms-Hotel-p50884860,Devonshire Arms Hotel,"Long Sutton, Long Sutton, England TA10 9LP",44 1458-241271,44 1458-241037,info@thedevonshirearms.com,https://www.thedevonshirearms.com,Not Yet Rated,-,9,$118 - $118,Small hotel set in 18th century hunting lodge; situated near Langport; 17 miles from Taunton Railway Station.,1787,2002,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Long-Valley-NJ/The-Neighbour-House-BB-p51136456,The Neighbour House B&B,"143 West Mill Road, Long Valley, NJ 07853",1 908-876-3519,N/A,neighbourhouse@comcast.net,https://www.neighbourhouse.com,Not Yet Rated,-,3,$99 - $99,N/A,1830,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longa-di-Schiavon-Italy/Sweet-World-Hotel-p51186819,Sweet World Hotel,"Piazza Liberta 11, Longa di Schiavon, Italy 36060",39 0444-665500,39 0444-665766,info@sweethotel.it,http://www.sweetworld.it/hotel/ita/home.html,Not Yet Rated,-,76,$92 - $123,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longboat-Key-FL/Longboat-Bay-Club-p58990673,Longboat Bay Club,"3200 Gulf Of Mexico Dr, Longboat Key, FL 34228",1 941-383-9561,1 941-383-1110,Rentals@FloridaRent.com,http://www.longboatbayclub.com,Not Yet Rated,-,15,-,"Seaside resort, located 12 miles from Sarasota/Bradenton airport, 67 miles from Tampa airport and Crane's Bay at the backdrop.",N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longboat-Key-FL/The-Beach-On-Longboat-Key-p9458199,The Beach On Longboat Key,"3465 Gulf Of Mexico Drive, Longboat Key, FL 34228",1 877-230-9838,N/A,resorts@rvafl.com,http://www.thebeachonlbk.com,Not Yet Rated,-,15,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longboat-Key-FL/The-St-Regis-Longboat-Key-Resort-p59665281,The St Regis Longboat Key Resort,"1620 Gulf of Mexico Drive, Longboat Key, FL 34228",1 941-231-1000,N/A,N/A,https://www.marriott.com/en-us/hotels/srqls-the-st-regis-longboat-key-resort/overview/,Not Yet Rated,10%,168,-,N/A,2024,N/A,St Regis Hotels & Resorts,https://st-regis.marriott.com,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/982/893/xr-srqls-aerial-view-24408_Classic-Hor_O/The-St-Regis-Longboat-Key-Resort-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/982/880/xr-srqls-resort-aerial-11534_Classic-Hor_O/The-St-Regis-Longboat-Key-Resort-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/982/901/xr-srqls-lobby-20944_Classic-Hor_O/The-St-Regis-Longboat-Key-Resort-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/186/982/911/xr-srqls-lobby-bar-36520_Classic-Hor_O/The-St-Regis-Longboat-Key-Resort-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Longford-Ireland/Longford-Arms-Hotel-p50986857,Longford Arms Hotel,"Main St, Longford, Ireland N39 A020",353 43-334-6296,353 43-334-6244,reservations@longfordarms.ie,http://www.longfordarms.ie,Not Yet Rated,-,58,$52 - $52,N/A,1908,1989,N/A,N/A,Group discount,
https://www.travelweekly.com/Hotels/Longhope-England/Farmers-Boy-Inn-p58255708,Farmers Boy Inn,"Ross Road, A40, Longhope, England GL17 0LP",44 1452-470105,44 1452-831009,info@thefarmersboyinn.co.uk,http://www.farmersboyinn.co.uk,Not Yet Rated,-,8,$61 - $111,N/A,2005,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longkang-China/Qian-He-International-Hotel-p4093036,Qian He International Hotel,"Jiuzhaigou Scenic Mizoguchi, Longkang, China 623600",86 837-773-9188,86 28-8738-1788,N/A,http://www.qianheinternationalhotel.com/,Not Yet Rated,-,249,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longkou-China/Gulf-Hotel-p55305891,Gulf Hotel,"369 South Zhenxing Rd, Longkou, China 265700",86 535-895-8888,86 535-895-8555,N/A,N/A,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longkou-China/Moon-Bay-Seascape-Hotel-p57385819,Moon Bay Seascape Hotel,"Donghai Industry Region, Longkou, China 265718",86 535-873-7999,86 535-873-7287,N/A,N/A,Not Yet Rated,-,361,-,N/A,N/A,2009,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longkou-China/Nan-Shan-Hotel-Longkou-p50705486,Nan Shan Hotel - Longkou,"Nanshan Industry Park 0, Longkou, China 265706",86 5358616178,86 5358615770,N/A,N/A,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Longkou-China/Roman-Holiday-Hotel-Longkou-p50707789,Roman Holiday Hotel - Longkou,"Donglaijie Nandao, Longkou, China 265700",86 535-862-7777,86 535-857-9998,N/A,N/A,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
